gene_name	chro	tsne1	tsne2	fst-general	fst-2l	fst-2r	fst-east-central_	fst-east_west	fst-east-west_ctral	fst-m_s	fst-sex	fst-west-central	snp	chro2	chro3	non	syn	snp2	aom	bfm	bfs	cms	gas	gns	gwa	kes	ugs	fst_avr	tsne_p50_1	tsne_p50_2	gene_start	gene_end	nature	nature2	inv2r	inv2r2
AGAP028040	3L	3.26031345	4.270461059	0.059892972	0.00434089	0.014721047	0.012673677	0.023098455	0.014794189	0.013439219	-0.000922206	0.005584189	247	3L	3L	157	143	300	0.068791126	0.004892756	0.005611154	0.004488378	0.132429654	0.003979205	0.015152077	0.132622782	0.000860616	0.040980861	-70.77053996	0.524545957	36673270	36674981	2	geo	0	0
AGAP028041	3L	-1.897005194	5.598611056	0.061317832	0.006666913	0.004202371	0.037879257	0.038383599	0.036340466	0.028774863	-0.000233455	0.003767375	720	3L	3L	426	453	879	0.062050969	0.010576735	0.003095787	0.003489119	0.032096503	0.001074741	0.031630469	0.227458055	0.007336744	0.042089902	-16.32718232	-60.81755891	0	0	9	9	0	0
AGAP028042	3R	-4.600386534	0.106233286	0.069076111	0.011612686	0.004527794	0.028042198	0.028295607	0.027024043	0.028360816	0.001073318	0.010245746	126	3R	3R	34	120	154	0.13598065	0.011906481	-0.00030226	0.00380802	0.042425727	0.013512637	0.011562956	0.200463368	0.002646186	0.046889307	-27.18124986	54.32603322	20421811	20422393	1	geo	0	0
AGAP028045	3R	1.812249205	1.852942232	0.012608575	0.001364158	0.002169236	0.005172652	0.01153331	0.006173916	0.003892933	-0.000532136	0.004232888	161	3R	3R	31	168	199	0.014084622	0.007619225	-0.001003788	0.00142989	0.034613152	-0.000298689	0.006633892	0.003246836	0.007042158	0.008151922	-36.17199057	4.297395569	15422576	15423530	1	geo	0	0
AGAP028046	3R	3.250666145	-1.916984629	0.058971763	0.00468593	0.004748211	0.013712869	0.014585932	0.012397979	0.046039631	-0.000965709	0.006457054	297	3R	3R	213	161	374	0.164632246	0.006201044	0.001184905	0.006126552	0.040869771	-0.000408606	0.038784885	0.083831601	0.004810542	0.038448104	39.73201366	-38.75658299	12771248	12773135	1	geo	0	0
AGAP028048	3R	1.525552099	2.355827284	0.049910445	0.003281036	0.004501305	0.002160061	0.012343974	0.004975149	0.018704363	0.00348208	0.00358003	237	3R	3R	173	119	292	0.096733285	0.006580946	0.000436153	0.006311574	0.05044189	-0.000299408	0.010564804	0.127506366	0.006706819	0.033886936	-41.8320985	4.857909533	9431740	9432570	1	geo	0	0
AGAP028049	3R	4.685325454	-3.642823191	0.146059282	0.016038212	0.010335073	0.054272194	0.043006853	0.046113921	0.078023014	0.003828787	0.01481816	841	3R	3R	405	551	956	0.276418098	0.026969225	0.003031461	0.008611427	0.036929333	0.008395562	0.097054402	0.328840131	0.009257466	0.088389678	62.24943384	-58.31588634	10918682	10925857	1	geo	0	0
AGAP028050	3R	-8.605336164	1.363974275	0.069207425	0.006481641	0.008562401	0.042451374	0.04321826	0.041171436	0.021730064	0.0027762	0.007049039	530	3R	3R	310	291	601	0.049315397	0.021145758	0.003984379	0.008026204	0.107491217	0.005901833	0.021403745	0.20135977	0.004388038	0.047001816	-73.46347466	47.13454998	14669206	14671822	1	geo	0	0
AGAP028051	3L	-2.951778492	-0.860248547	0.076692449	0.017325459	0.006598918	0.031585946	0.008691902	0.017298184	0.024362384	0.003792857	0.026524739	230	3L	3L	136	144	280	0.127156745	0.03887501	0.005461677	0.007211956	0.040623394	-0.000440267	0.085201659	0.15243131	0.009026952	0.051727604	-5.500744476	36.13492782	30008145	30008705	2	geo	0	0
AGAP028052	3R	3.262295833	-2.643595569	0.057889891	0.006333179	0.008484504	0.015294258	0.015641514	0.013874218	0.039916294	0.001433468	0.005994482	559	3R	3R	224	432	656	0.146115166	0.006383498	0.003268999	0.006179672	0.04090205	0.004722422	0.019071662	0.111549643	0.006811152	0.038333807	59.10523027	-42.2163463	16203808	16209491	1	geo	0	0
AGAP028053	2L	3.964246594	-4.612603919	0.106256452	0.155928976	0.044995167	0.031978278	0.022050275	0.016949295	0.044976452	0.002549034	0.046002868	307	2La	2La	199	156	355	0.220581257	0.07255389	0.039222989	0.009762265	0.070558274	0.008519944	0.024683066	0.126266717	0.014395594	0.065171555	101.2867787	44.26443785	27027785	27028957	2	inv2la	0	0
AGAP028054	3R	3.943740112	3.612278793	0.051838035	0.008716543	0.005318749	0.022037952	0.009673113	0.015408608	0.022666411	0.004560684	0.008263745	448	3R	3R	244	290	534	0.069898319	0.015111101	0.004696701	0.006246386	0.088487526	0.001878583	0.005506128	0.123315469	0.002976448	0.035346296	-77.33911942	-1.846946806	20485906	20487734	1	geo	0	0
AGAP028055	3R	-3.088909529	6.631656538	0.054548686	0.007198187	0.007226442	0.026714945	0.021423473	0.022058969	0.020410409	0.001526274	0.009410238	584	3R	3R	401	306	707	0.076632761	0.022282108	0.004001065	0.003894029	0.051014805	0.000552246	0.013292821	0.162830238	0.004050059	0.037616681	-49.30359408	-52.78694695	2836386	2838097	1	geo	0	0
AGAP028056	3R	-6.226685234	4.501143513	0.052793581	0.00490904	0.003455008	0.023377406	0.016300098	0.019746282	0.020501692	0.001293555	0.004921577	781	3R	3R	512	459	971	0.07125949	0.008259958	0.002337681	0.004312335	0.077646508	0.001549185	0.009060095	0.150017369	0.004396276	0.036537655	-29.59276187	-78.82830289	17372916	17374800	1	geo	0	0
AGAP028058	3R	1.208440281	-1.614852184	0.201831695	0.006940323	0.030403368	0.026626467	0.036947559	0.025659292	0.255419485	0.030299475	0.024608825	47	3R	3R	22	33	55	0.387725444	0.142779471	0.018852051	0.116924972	0.054713602	0.001420022	0.00096956	0.132864176	0.026192177	0.098049053	36.65742036	-17.44710792	28658820	28659131	1	geo	0	0
AGAP028059	3R	0.985638368	7.549324775	0.057731314	0.003336718	0.009432528	0.012435487	0.012640619	0.009251052	0.029629539	0.000824775	0.013739155	419	3R	3R	251	244	495	0.079948713	0.017712165	0.001542235	0.005497592	0.06274248	0.00140463	0.07321733	0.11963403	0.003890583	0.040621084	-105.1660659	-19.1598749	12404161	12405874	1	geo	0	0
AGAP028060	3R	-1.719328718	5.774837018	0.046849828	0.004583585	0.003360627	0.016554283	0.015363475	0.014515439	0.017820758	0.004555092	0.00619022	628	3R	3R	423	342	765	0.07510106	0.007044534	0.003685179	0.004188623	0.051219807	0.002338821	0.011586555	0.136248213	0.003159858	0.032730294	20.59312857	-39.10274344	10348630	10350373	1	geo	0	0
AGAP028061	3R	-2.157313371	6.215373084	0.038500475	0.003590194	0.004624358	0.012530417	0.012405856	0.011108122	0.012333198	0.001524429	0.005547293	1790	3R	3R	752	1372	2124	0.053875619	0.012384879	0.002275706	0.004171607	0.03842817	0.002631539	0.009446005	0.115762972	0.004850056	0.027091839	-21.04677422	-59.62818571	16001224	16008982	1	geo	0	0
AGAP028062	3L	-1.379652419	-11.70297539	0.219384783	0.010232052	0.022910285	0.047950864	0.013058196	0.015127867	0.0457958	0.009338607	0.057140883	85	3L	3L	59	25	84	0.116503564	0.02933107	0.014244493	0.023767128	0.02000043	0.014177949	0.579917205	0.167682213	0.015983757	0.109067534	161.5712498	-13.1331857	4004622	4005394	1	spp	0	0
AGAP028063	3R	2.11474834	-5.660301769	0.154910696	0.030642266	0.026001845	0.111201406	0.135926775	0.117913842	0.065585483	0.010091689	0.041299125	124	3R	3R	82	51	133	0.302562251	0.050061819	0.012029216	0.026624588	0.050166146	0.012406287	0.050295309	0.099727315	0.143954208	0.083091905	127.1617724	-14.93843326	21821566	21822165	1	geo	0	0
AGAP028064	3R	3.855633167	5.601820385	0.155174628	0.010584127	0.004042703	0.067532978	0.060056561	0.062293283	0.084582544	0.009941083	0.008170618	202	3R	3R	141	86	227	0.185307544	0.034522632	0.004288601	0.007461645	0.160586487	-0.001193135	0.028848286	0.401103039	0.007225582	0.092016742	-97.67647111	10.48810425	322656	324846	1	geo	0	0
AGAP028066	3R	1.062207574	1.568346358	0.042182348	0.009193067	-0.001307998	0.030657985	0.003978153	0.016543244	0.009694366	0.000865979	0.01685636	72	3R	3R	38	49	87	0.098903701	0.024425545	-0.001721267	-0.000686563	0.065430332	1.43E-05	0.009852587	0.053195901	0.006458798	0.028430371	-20.19962013	18.29265096	24678074	24678296	1	geo	0	0
AGAP028068	3R	2.908164031	3.147618233	0.039114831	0.006165087	0.003998152	0.014116648	0.008449316	0.011001844	0.009986389	0.002055115	0.003551529	352	3R	3R	229	200	429	0.043536936	0.003872337	0.002907123	0.003970069	0.090518227	0.000519245	0.005865692	0.089723175	0.003190918	0.027122636	-50.02140696	-10.34751939	20261737	20262671	1	geo	0	0
AGAP028070	3R	2.166815119	-5.671671029	0.189107374	0.029581882	0.028426798	0.105089738	0.133168369	0.116362533	0.074853502	0.015415984	0.037340001	159	3R	3R	126	58	184	0.391528673	0.054451366	0.01474363	0.028704686	0.01059298	0.012995502	0.03361163	0.275782942	0.080189554	0.100288996	128.1037174	-16.06529102	21811244	21811877	1	geo	0	0
AGAP028071	3L	2.639615567	5.112468646	0.064232111	0.004186222	0.005935549	0.062086976	0.093473159	0.069676407	0.031009887	0.002619324	0.008847112	575	3L	3L	418	259	677	0.043290265	0.044378804	0.004258187	0.005591644	0.048051327	0.001765444	0.023687405	0.17020283	0.037873809	0.042122191	-62.92738189	-2.737887006	21103504	21107276	2	geo	0	0
AGAP028072	3L	2.857105512	3.95040815	0.041337849	0.007494145	0.003587544	0.012181936	0.012434649	0.009355651	0.026444604	0.007943839	0.011183193	296	3L	3L	114	233	347	0.060335572	0.024805616	0.003502746	0.002807207	0.07669016	0.00133856	0.012649807	0.067838242	0.004325293	0.0282548	-69.16216189	-2.189099297	0	0	9	9	0	0
AGAP028073	3R	-1.678425959	-1.773864943	0.049389194	0.006917291	0.005039903	0.025159732	0.019018963	0.021363973	0.029832831	0.001874042	0.0051243	314	3R	3R	165	220	385	0.083181376	0.011086003	0.002825397	0.002991834	0.06608838	-6.08E-05	0.013638349	0.120245397	0.006653985	0.034072217	-9.622776785	-7.29519874	16065746	16067161	1	geo	0	0
AGAP028076	3R	-2.142215989	-2.6537956	0.045213745	0.004101751	0.002832424	0.029919419	0.025242891	0.027254641	0.020081806	0.001014156	0.003359146	652	3R	3R	348	434	782	0.06386235	0.005698085	0.001105726	0.002729248	0.031792006	0.001008844	0.004104193	0.165726008	0.007738805	0.031529474	-33.17576154	-85.3825764	13796233	13798501	1	geo	0	0
AGAP028078	3L	-1.378021968	-11.68984226	0.196793557	0.016304784	0.022367062	0.035314899	0.010328539	0.00993744	0.099245796	0.018816334	0.053217165	102	3L	3L	75	29	104	0.085593864	0.123908178	0.008407566	0.041584322	0.023910181	0.021713242	0.492457357	0.145611383	0.018274971	0.106829007	161.4850972	-13.03011043	4006900	4007721	1	spp	0	0
AGAP028082	3R	2.280884476	-5.708433445	0.38051637	0.068105488	0.059033957	0.203012887	0.213425198	0.208432218	0.283146126	0.030037939	0.051559743	125	3R	3R	59	91	150	0.666916986	0.035781434	0.027346868	0.05709505	0.026165276	0.033734576	0.050988336	0.284563574	0.195837561	0.153158851	126.8429516	-17.66717117	21816804	21817401	1	geo	0	0
AGAP028084	3R	-5.870158638	1.406179018	0.063118996	0.009080588	0.002756622	0.026322073	0.024662853	0.021777911	0.022523962	0.004485881	0.019268274	235	3R	3R	140	138	278	0.032242813	0.055069048	0.002246785	0.008129343	0.07823449	0.003130007	0.034839369	0.173477902	0.001496158	0.043207324	-73.29729186	37.54940139	11452636	11454567	1	geo	0	0
AGAP028085	3R	1.891320138	0.495506265	0.071388259	0.006849132	0.020428011	0.019235199	0.005198319	0.012232591	0.102044345	0.005541823	0.007126402	89	3R	3R	69	33	102	0.209405096	0.027730983	0.024819922	0.010991689	0.043781658	0.017206692	0.006311523	0.031438562	0.008808786	0.042277212	-32.93334504	7.357625086	24853293	24854076	1	geo	0	0
AGAP028086	3R	-4.518962898	2.218245892	0.043081547	0.002387095	0.005826919	0.028107401	0.030515725	0.027500838	0.014210988	0.008448257	0.005822655	237	3R	3R	183	105	288	0.031102371	0.012509941	0.007919127	0.004231264	0.037691211	0.003525548	0.007119835	0.161617196	0.00589058	0.030178564	-42.98729352	77.59860792	30670296	30670934	1	geo	0	0
AGAP028087	3R	-0.348747936	1.024801829	0.029119171	0.002699423	0.008286265	0.006243666	0.006866365	0.00549057	0.01811362	0.005090543	0.00476345	125	3R	3R	58	88	146	0.031606111	0.005020085	0.021173778	0.009276063	0.022528207	0.009557124	0.008299057	0.061428275	0.005362253	0.019361217	18.57388783	17.66894521	20796223	20797629	1	geo	0	0
AGAP028088	3R	-2.582376404	-1.542270401	0.043027114	0.00605253	0.004883658	0.022502998	0.012397471	0.017911007	0.019840869	0.000804072	0.003519387	153	3R	3R	47	125	172	0.083634585	0.004644471	0.003101225	0.001768891	0.035784794	-0.000329678	0.002923354	0.134062287	0.004339761	0.029992188	45.81648791	20.98956339	15533121	15533775	1	geo	0	0
AGAP028091	3L	-7.171478292	1.81053917	0.079916174	0.007355948	0.008752611	0.046117099	0.029795444	0.038548804	0.013475822	0.002152744	0.008199164	686	3L	3L	349	483	832	0.052312503	0.009645145	0.002521358	0.0098683	0.04714565	0.002571747	0.009129552	0.316515335	0.005736283	0.050605097	-80.14641152	-56.64379	36742342	36745200	2	geo	0	0
AGAP028092	3R	2.174949576	-5.769933388	0.190983641	0.015496576	0.043163249	0.155727437	0.184291839	0.162741961	0.114960477	0.022386606	0.038760221	155	3R	3R	84	98	182	0.274586555	0.091659247	0.024236935	0.052735971	0.026777599	0.009468481	0.107486565	0.251530119	0.123788514	0.106918887	129.672731	-16.27247585	21824489	21825098	1	geo	0	0
AGAP028094	3L	0.246640592	-0.902429668	0.056004654	0.001855059	0.010902482	0.033984894	0.015817152	0.023655264	0.047204599	0.002026444	0.01619638	32	3L	3L	20	13	33	0.033106967	0.041206618	0.003532418	0.023801033	0.064876405	0.020341307	0.041833876	0.078777814	0.018228251	0.03618941	25.81348187	54.39851108	3949279	3949875	1	spp	0	0
AGAP028095	3R	0.405662048	2.463330225	0.04971884	0.004389269	0.004478817	0.018099599	0.02220545	0.01787914	0.012874951	-0.002074511	0.00564038	106	3R	3R	58	67	125	0.037441044	0.026140546	0.002842317	0.003251892	0.066520712	-0.001312972	0.019857109	0.138730676	0.014397355	0.034207631	-9.665615486	66.78337975	26193159	26202025	1	geo	0	0
AGAP028096	3L	4.882968362	4.073506172	0.075977027	0.006465833	0.009220959	0.02246452	0.02760327	0.022025361	0.051759116	0.00165353	0.008987762	486	3L	3L	192	384	576	0.103165221	0.027026512	0.005021996	0.008740015	0.066655228	0.002477545	0.029832572	0.207208712	0.007073035	0.050800093	-75.1707624	-14.44890466	20761893	20763640	2	geo	0	0
AGAP028097	3R	0.94366655	1.486849184	0.057912527	0.012894625	0.00887998	0.019105091	0.014261055	0.014772225	0.035506344	-0.000140553	0.010520128	197	3R	3R	144	106	250	0.16184531	0.008663425	0.005238572	0.003603225	0.033356858	0.005531877	0.017288546	0.106017885	0.002691723	0.038248602	-22.02898506	18.16314287	16329395	16330743	1	geo	0	0
AGAP028099	3L	-3.728938004	5.926737198	0.051147147	0.004957926	0.002760618	0.021091187	0.018706507	0.019242384	0.032749114	0.002178327	0.004597824	1384	3L	3L	890	768	1658	0.09182005	0.011397595	0.001119066	0.004483715	0.03583857	0.001412859	0.010884435	0.156307443	0.004012057	0.035252866	14.34305185	-93.55597608	36012434	36018040	2	geo	0	0
AGAP028100	3R	-7.958498283	2.012185432	0.070591529	0.006273537	0.004652566	0.044770621	0.042503548	0.042575128	0.023047879	0.002245821	0.005117612	1146	3R	3R	706	654	1360	0.087354837	0.007492224	0.004065332	0.003581831	0.059870419	0.00014358	0.014093674	0.241360268	0.007700938	0.0472959	-68.44010718	-65.94746516	18172494	18176072	1	geo	0	0
AGAP028103	3R	-3.687309242	-2.964320591	0.050456284	0.004927526	0.002401017	0.016748867	0.029984512	0.019575528	0.013537948	0.001700095	0.009861267	594	3R	3R	516	207	723	0.046930705	0.018953118	0.00123005	0.002212378	0.041108299	0.010890391	0.019531261	0.173495844	0.008384226	0.035859586	45.50989476	97.12738882	3437593	3439180	1	geo	0	0
AGAP028105	3L	-5.186766553	-1.866281283	0.059440151	0.003403716	0.007558613	0.027254939	0.024663592	0.02562882	0.019491624	0.003226166	0.003090667	743	3L	3L	420	448	868	0.08055278	0.005512291	0.001886179	0.005987458	0.038762339	0.004545917	0.006994865	0.213710516	0.00544537	0.040377524	-38.18148017	89.40985435	30349036	30353376	2	geo	0	0
AGAP028107	3L	-4.636950262	0.226188618	0.172874836	0.013845592	-1.63E-05	0.144903627	0.058982934	0.11292306	0.048227825	-0.002486599	0.016261684	19	3L	3L	17	8	25	0.138209414	-0.000593425	0.000627566	0.000355442	0.076122257	0.008502149	-0.0008457	0.557488132	-0.002253251	0.086401398	-36.10107784	52.3322397	36675338	36676735	2	geo	0	0
AGAP028109	3R	1.971608869	-1.838462134	0.101924738	0.015887728	0.002675906	0.033154082	0.051942577	0.033304375	0.065105212	0.00025693	0.026318863	48	3R	3R	32	22	54	0.282317889	0.066595847	0.000233455	0.001429989	0.017676848	-0.003166003	0.023404805	0.155208571	0.002800639	0.060722449	36.86334322	-35.17802387	33466698	33467023	1	geo	0	0
AGAP028110	3L	-1.30596451	-10.95852701	0.108899959	0.003033704	0.011433671	0.020677925	0.01933232	0.016587182	0.125006383	0.007628029	0.014295665	63	3L	3L	33	29	62	0.151043449	0.091787738	0.009309022	0.013639165	0.014910884	0.021887063	0.233876787	0.071201997	0.018112345	0.069529828	29.20515213	122.093455	4030587	4031541	1	spp	0	0
AGAP028111	3R	-3.635743426	-2.893753889	0.040831755	0.002189313	0.003576986	0.019138003	0.021039949	0.018798858	0.008948664	0.00133424	0.004305065	639	3R	3R	358	406	764	0.039330096	0.00898706	0.002035549	0.004153568	0.051463056	0.00119487	0.015663923	0.131465822	0.005889303	0.02890925	-45.44068958	-27.7162383	24337859	24339549	1	geo	0	0
AGAP028114	3R	3.331576216	0.683177518	0.080757673	0.005463467	0.017522465	0.031560824	0.032192432	0.027648478	0.060882095	0.010398561	0.015205878	494	3R	3R	465	359	824	0.106812887	0.047710073	0.010751785	0.030952866	0.038006658	0.014108859	0.031994767	0.141406989	0.029706838	0.050161302	24.87349088	43.63281622	29051094	29053709	1	geo	0	0
AGAP028115	3R	-5.993608137	7.295648608	0.043139081	0.005661177	0.003055152	0.016106388	0.015059477	0.013546992	0.013067633	0.001356304	0.009171907	1774	3R	3R	821	1282	2103	0.073020634	0.014508086	0.001482382	0.002278758	0.029999512	0.001616205	0.016432228	0.130321983	0.004342174	0.030444663	-85.95088185	84.4031387	10101428	10109638	1	geo	0	0
AGAP028117	3R	-1.871489814	0.395815361	0.067673154	0.072176648	-0.000994923	0.037414567	-0.000900858	0.008812346	0.006473562	-0.00130016	0.052761102	7	3R	3R	5	4	9	0.08040832	0.151618922	-0.002769212	0.000807351	0.079205547	0.009820854	0.008656372	0.05348062	0.001253089	0.042497985	-8.6906349	23.5208893	21828903	21829699	1	geo	0	0
AGAP028118	3R	2.123357702	-5.760871948	0.232698837	0.029350141	0.040904004	0.296484324	0.285375455	0.309387805	0.10270412	0.021095302	0.027651548	112	3R	3R	59	65	124	0.274448684	0.095424073	0.029562459	0.045285725	0.012796975	0.015255406	0.050419904	0.337117967	0.232934054	0.121471694	129.3412296	-15.72440283	21838077	21838701	1	geo	0	0
AGAP028120	3R	-6.502375799	6.258572822	0.064723023	0.003897246	0.008548631	0.025922087	0.026782389	0.025222112	0.014532844	0.005063351	0.003221937	419	3R	3R	316	191	507	0.068609451	0.01492163	0.009159036	0.005738103	0.042443916	-0.001538023	0.00924267	0.236834054	0.003526498	0.04321526	-42.30976308	23.88175579	8554618	8555967	1	geo	0	0
AGAP028121	3L	1.537125574	2.438321961	0.073139192	0.003359793	0.008926336	0.023797082	0.034731977	0.024773868	0.073476387	0.003405601	0.0093358	108	3L	3L	46	64	110	0.141414186	0.046540231	0.011646229	0.02196745	0.038416788	0.011133074	0.024156194	0.097217748	0.017025542	0.045501938	-67.47034316	96.71367891	3306080	3308410	1	spp	0	0
AGAP028122	3L	-1.529632246	-2.771211486	0.104378415	0.004484739	0.004638559	0.024725956	0.058412159	0.032915591	0.094948284	-0.000274847	0.026634019	46	3L	3L	28	13	41	0.149544091	0.065699941	0.008633313	0.021147791	0.015001977	0.003408731	0.1214811	0.189114562	0.025717562	0.066638785	45.93060093	40.4295003	3879596	3880460	1	spp	0	0
AGAP028123	3R	0.336653218	5.742771819	0.046826616	0.004151332	0.007894942	0.030631467	0.034883686	0.030647026	0.012618387	0.006788578	0.005112273	305	3R	3R	195	166	361	0.04093771	0.015308057	0.01268975	0.007725956	0.02810422	0.003580054	0.00700529	0.166426495	0.005953987	0.031970169	-23.10190993	-63.11261032	19096324	19097907	1	geo	0	0
AGAP028124	3R	0.899959958	-2.638846392	0.032609139	0.002333353	0.002611341	0.016991907	0.010572189	0.013786617	0.013865825	0.001771045	0.003244976	511	3R	3R	184	400	584	0.048784041	0.005105956	-0.000250328	0.001363896	0.02966549	-0.000954489	0.010229866	0.119070596	0.000914115	0.023769905	7.600597443	-35.97304835	17153835	17157007	1	geo	0	0
