gene_name	chro2	tsne1	tsne2	tsne1_S	tsne2_S
AGAP010007	3R	-0.612410623	3.061458099	-6.735469448	2.268764233
AGAP010008	3R	3.434947672	-1.269256204	2.990488485	-0.429400646
AGAP010009	3R	2.590334823	-4.488078049	-6.993071458	3.162979165
AGAP010010	3R	3.545055099	-1.373930027	-3.962948971	3.432171814
AGAP010011	3R	1.508911454	2.321188853	2.130890056	0.680227417
AGAP010012	3R	1.591690579	4.827272822	4.891415762	-1.278875101
AGAP010014	3R	1.692210933	1.307080922	1.594085192	0.792720053
AGAP010016	3R	0.826014402	-3.57255427	-5.782193295	1.426306642
AGAP010017	3R	-3.233674091	1.63153748	-3.179679395	2.422718071
AGAP010019	3R	-3.512478191	1.647465049	-3.229814327	2.88444797
AGAP010020	3R	-3.312669141	-2.675384896	-5.677293306	2.965323823
AGAP010021	3R	5.374383181	-2.38600893	-7.215708174	2.968501035
AGAP010023	3R	-1.50642532	-10.92658801	-6.357683259	5.05978438
AGAP010024	3R	8.596197974	-2.061013772	-6.701522312	4.486248716
AGAP010025	3R	2.270005278	-1.237024622	-2.19986486	-0.543014087
AGAP010026	3R	6.491496592	-2.779647065	-7.818653214	2.863973258
AGAP010028	3R	7.516477665	-2.625283908	-7.33414977	2.936255804
AGAP010029	3R	7.455614241	-2.836771841	-7.672178881	3.267430008
AGAP010030	3R	0.344213469	1.38415777	-1.632613157	-1.039918365
AGAP010031	3R	1.610950036	-2.188982155	-6.212526649	0.948902897
AGAP010032	3R	4.935960761	1.322409632	-6.591186512	1.720235492
AGAP010033	3R	4.828519343	-2.076412719	-6.210518875	1.879317831
AGAP010034	3R	6.270405197	-2.514813515	-4.55451915	2.475391756
AGAP010035	3R	0.165294431	-4.466583819	-7.782706099	2.832399813
AGAP010036	3R	-1.090881287	-1.603243268	-4.584621159	2.095897647
AGAP010037	3R	0.115732779	-3.113261005	-1.504197191	-2.98009429
AGAP010038	3R	-1.382246559	1.019760339	-0.515335465	1.226801762
AGAP010039	3R	-1.027328847	-3.305626338	-2.780991286	-2.453564261
AGAP010041	3R	7.311353882	-1.900240307	-5.124893433	3.979120485
AGAP010042	3R	7.198373206	-0.870843804	-7.352838904	0.014617128
AGAP010044	3R	8.560586295	-2.024527787	-6.381199723	4.452677492
AGAP010045	3R	-2.084294035	0.023475616	-0.576915386	1.92172126
AGAP010046	3R	-0.782819597	-0.041734231	0.125867474	0.444909157
AGAP010048	3R	4.846750363	-2.669881348	-7.409279422	1.743304604
AGAP010049	3R	8.145659327	-2.033165719	-6.419941755	4.620015286
AGAP010050	3R	5.605848317	-0.316434663	-7.119105602	2.502782481
AGAP010051	3R	2.575028259	-4.595468523	-7.488874108	4.237663055
AGAP010052	3R	0.497931011	-3.497384038	-5.464636096	2.311238622
AGAP010053	3R	5.981395208	-0.973884314	-1.999306699	1.518429012
AGAP010054	3R	7.516855214	-1.572569434	-6.596560301	4.133630784
AGAP010055	3R	7.249060076	-0.943752908	-4.737091754	4.014513684
AGAP010056	3R	-0.296716311	3.680389553	-0.229097278	-3.337452474
AGAP010057	3R	-0.160913404	2.871561996	0.848480131	-5.569020758
AGAP010058	3R	0.23742805	-2.937108653	-6.83466627	1.719720564
AGAP010059	3R	7.544190494	-1.388256662	-5.973114028	4.104141835
AGAP010060	3R	-5.863779468	-3.80113722	-4.328558974	4.32237
AGAP010061	3R	7.491210713	-2.255328023	-6.215926874	3.970953695
AGAP010062	3R	6.958113186	-1.982647762	-5.640468424	3.907826362
AGAP010063	3R	4.087239689	-2.270823635	-3.585429116	0.591219885
AGAP010064	3R	-0.940755474	1.337079196	-0.882316784	-1.162094082
AGAP010065	3R	1.487681402	0.349673571	0.77602876	0.278595664
AGAP010067	3R	6.315390119	-2.800687049	-5.411112455	3.399272055
AGAP010068	3R	0.32953517	1.106280774	-4.69340303	2.844791961
AGAP010069	3R	-3.878516246	1.244238292	-2.511912978	2.589391977
AGAP010070	3R	-3.252252714	-1.602416369	-0.677810239	4.003403347
AGAP010071	3R	7.740904092	-3.629310848	-7.082775051	1.738789671
AGAP010072	3R	-1.543945753	1.906156497	0.385492375	-2.112006073
AGAP010073	3R	6.183452719	0.033986807	-7.213944004	1.647981136
AGAP010074	3R	1.915915956	3.693672883	4.044379638	-0.5560792
AGAP010075	3R	0.287868634	-3.429371191	-5.71457743	1.596464501
AGAP010076	3R	5.857097163	0.787577159	0.116647976	-2.402278164
AGAP010077	3R	-1.957795088	-3.301999044	-3.576929654	0.022127346
AGAP010078	3R	3.950829047	-3.177714856	-5.88926242	2.511531954
AGAP010079	3R	0.408352777	0.627825917	-0.413344104	0.333633057
AGAP010080	3R	8.197953626	-1.800902362	-5.925988889	4.109798212
AGAP010081	3R	5.465019246	-2.079627754	-6.200421462	3.352775497
AGAP010082	3R	-3.572425554	-0.293122823	-3.533300956	3.25951336
AGAP010083	3R	7.070758436	-2.349412866	-7.502545116	2.89056958
AGAP010084	3R	-0.360142684	-0.93399937	-0.67293872	-0.586132793
AGAP010086	3R	6.605392576	-2.366820631	-6.646517626	3.104086687
AGAP010087	3R	-1.015607057	-3.055499307	-6.575738905	1.764815109
AGAP010088	3R	6.094848768	-2.567150461	-6.862850487	3.035978621
AGAP010089	3R	0.357545235	3.326453856	1.305255491	-3.209986251
AGAP010090	3R	7.020219929	-4.088205598	-7.70071856	2.8467629
AGAP010094	3R	0.537383849	-0.229014317	-0.707951634	0.365598147
AGAP010095	3R	7.448325038	-1.270656872	-4.143690247	2.477778104
AGAP010096	3R	8.434187096	-2.651912045	-5.604528369	4.253142971
AGAP010097	3R	-5.323132159	-0.297147129	-2.504251906	4.351764011
AGAP010098	3R	-1.995358594	-0.328500375	-2.567770644	2.566933901
AGAP010099	3R	0.284362515	0.410705364	0.870206781	0.457389602
AGAP010100	3R	-0.280017221	0.281205621	0.269346718	-0.020838071
AGAP010101	3R	5.300147354	0.372922632	-2.005111866	-3.347345101
AGAP010102	3R	0.065441795	0.709339904	0.069946943	0.080424153
AGAP010103	3R	5.303517929	1.002170223	0.342891286	0.424176801
AGAP010104	3R	-0.093850081	-0.031723782	-0.031878233	-0.194272122
AGAP010105	3R	5.87077524	1.037398393	0.41547278	-0.560459449
AGAP010110	3R	0.229094577	0.688668493	0.684997497	0.014035509
AGAP010115	3R	8.097634198	-3.092290111	-2.738550869	-2.221451029
AGAP010118	3R	-1.020491206	-2.520544121	-1.258592871	-1.104112983
AGAP010122	3R	6.535067149	0.287593421	-4.346177636	2.277529659
AGAP010123	3R	-0.82197195	-3.318885635	-2.101007321	-2.578724566
AGAP010129	3R	7.725828595	-2.916979398	-5.167462021	4.129282419
AGAP010130	3R	6.285985856	-2.448491042	-4.011136339	3.589187394
AGAP010131	3R	4.819087112	1.676402866	-2.821948598	2.758024695
AGAP010132	3R	0.10875227	1.741204726	1.173747758	-0.75675159
AGAP010133	3R	5.467106791	-2.677684985	-4.168860771	3.548771971
AGAP010134	3R	-1.757286667	-2.079321184	-3.685251832	3.090082388
AGAP010135	3R	7.462884506	-1.184157182	3.375651688	2.599592666
AGAP010137	3R	5.650900854	-3.016982082	-2.578001502	2.815295227
AGAP010138	3R	-0.207535925	-0.926697115	-0.128158739	1.260001398
AGAP010139	3R	0.155909413	-3.426270093	-5.646331824	1.74863282
AGAP010142	3R	7.453160212	-2.773505347	-3.597868952	3.452472803
AGAP010143	3R	2.216318185	0.188683949	2.225421654	-0.317360193
AGAP010144	3R	0.026053387	1.440158035	-0.133540287	-1.620119827
AGAP010145	3R	5.653570052	2.356461261	3.216930556	-2.966973358
AGAP010146	3R	6.091836936	2.497512368	-4.784806037	7.110189595
AGAP010147	3R	7.425883377	-1.633294164	-6.593181294	1.464073154
AGAP010149	3R	0.809370215	-3.86912346	-5.996285722	2.73337847
AGAP010151	3R	0.204007743	-3.808268422	-6.285152235	1.315088496
AGAP010152	3R	6.850590307	-2.059437907	-6.466956166	3.484326467
AGAP010156	3R	6.511805614	-2.029790296	-5.309795128	3.711086834
AGAP010157	3R	-0.225313631	0.248738082	0.150338943	-0.075928927
AGAP010158	3R	7.373879731	-1.401455975	-5.588697918	3.512735075
AGAP010159	3R	0.125792384	-1.495279544	-1.477633036	-2.391011894
AGAP010160	3R	7.638487021	-1.689162343	-6.432458504	4.13771152
AGAP010161	3R	7.837947027	-1.973858329	-6.620371962	4.977550049
AGAP010162	3R	3.374885247	-3.926151233	-3.98119909	-1.752710889
AGAP010163	3R	-0.737131401	-0.71901241	-3.820144812	1.580973817
AGAP010164	3R	-3.335910015	-0.203283678	-3.304120968	2.719002858
AGAP010165	3R	-1.070950514	-2.910012346	-6.145305693	1.140310333
AGAP010167	3R	7.160021212	-0.510231375	-6.667119545	2.633653024
AGAP010168	3R	6.939950376	-1.192215403	-6.247942168	3.394066591
AGAP010170	3R	6.428965909	-0.950179754	-5.72105933	3.508369137
AGAP010171	3R	7.765217095	-3.144424451	-3.778592305	3.13838635
AGAP010172	3R	-0.936652327	-3.807563204	-2.429239728	-3.042044777
AGAP010173	3R	-3.910886402	1.468870986	-2.901818288	2.302919925
AGAP010174	3R	2.431033883	-3.631727748	-6.246531657	2.235140912
AGAP010175	3R	6.966870915	-3.046136001	-6.751098385	3.226249468
AGAP010177	3R	-0.172582854	1.229660894	1.004581005	-0.787045855
AGAP010178	3R	2.007935398	-1.823753816	-2.34652687	1.825835339
AGAP010179	3R	0.010213379	-4.221736482	-6.732638293	0.988900232
AGAP010180	3R	4.323912169	-2.410019433	3.659061233	-4.517160261
AGAP010181	3R	1.139474615	0.814193478	1.271551675	-0.269809043
AGAP010182	3R	7.312425798	-1.017671327	-4.223365901	4.399221453
AGAP010183	3R	6.030466113	-3.234346172	-7.070911347	2.563826694
AGAP010184	3R	7.002680956	-3.687817971	-7.11772277	4.17742814
AGAP010186	3R	8.29827169	-3.312427401	-7.559648431	2.302883552
AGAP010187	3R	-1.368229912	2.466658784	2.360689399	-0.875122477
AGAP010188	3R	-1.374380051	0.954617157	2.080911276	2.165422768
AGAP010189	3R	5.57860022	-0.237340155	-2.843080057	2.412834839
AGAP010190	3R	4.203942056	-3.752593513	-6.418331868	2.184616437
AGAP010191	3R	2.84833947	0.809596286	-3.379878163	3.395499035
AGAP010192	3R	2.919525756	-4.36691694	-6.145943424	2.808746984
AGAP010193	3R	-4.162135193	0.619794774	-3.460611486	3.555634982
AGAP010194	3R	1.590065595	-3.934181062	-5.892088354	2.435347988
AGAP010195	3R	0.420692357	2.598020812	3.887259739	-3.880792651
AGAP010196	3R	-0.943491218	-0.064257951	0.1379295	0.560720246
AGAP010198	3R	7.135511361	-3.056781257	-3.692853331	3.687446944
AGAP010199	3R	2.098328115	-3.167105723	-4.828530348	2.56973376
AGAP010200	3R	-3.869531445	0.978337589	-3.728320893	3.587988389
AGAP010201	3R	4.424276819	-1.977827394	-5.924611059	2.195670762
AGAP010202	3R	5.702715389	1.48132571	-4.92255257	1.498030291
AGAP010203	3R	6.679300772	-0.828981624	-5.474377774	2.826662758
AGAP010204	3R	-4.059403367	1.899171312	-3.360253402	1.810009931
AGAP010205	3R	2.936956142	2.779855933	-5.139681004	3.997630905
AGAP010206	3R	5.640490072	-0.437215135	-3.540253819	1.622246933
AGAP010207	3R	7.227824748	-1.428035188	-3.761201349	1.50533306
AGAP010208	3R	1.132814303	0.196872423	0.892658866	0.570677979
AGAP010209	3R	-4.300968323	1.523816408	-2.654522679	2.511450486
AGAP010210	3R	-3.044413906	-0.899455725	-4.070324368	2.07930701
AGAP010211	3R	2.919624956	2.578464839	1.85421715	1.287426869
AGAP010212	3R	0.356384398	-2.130413406	-4.992031824	0.972096593
AGAP010213	3R	-0.515035506	-3.071420794	-2.434658682	-2.71782886
AGAP010214	3R	-2.264211902	1.099030861	-2.089677466	0.462045107
AGAP010215	3R	-1.53544388	-2.841528984	-3.872661241	0.833303984
AGAP010216	3R	-1.168213568	-1.266192102	-0.792161053	0.541612766
AGAP010217	3R	6.473057873	-2.25489195	-3.143351691	1.466671279
AGAP010218	3R	7.920587111	-1.875122115	-6.205324963	3.768890042
AGAP010219	3R	2.319406469	-0.894808317	-2.311864465	-2.019594294
AGAP010220	3R	-0.415124857	-1.277329469	-4.972112999	2.253299739
AGAP010221	3R	4.662233029	2.110231736	-4.753373681	5.274791711
AGAP010222	3R	1.793431879	-3.95167432	-5.407418119	2.383705081
AGAP010223	3R	1.419486725	-3.883817201	-5.511875215	2.752411437
AGAP010226	3R	0.164812057	0.012194484	0.567714774	-0.134804045
AGAP010228	3R	6.141325205	0.391624	-6.360898716	2.122644199
AGAP010229	3R	1.273109313	2.293841775	2.101517625	1.051211519
AGAP010230	3R	4.056545819	2.312220551	-4.322299739	2.318144642
AGAP010231	3R	-2.858129041	-0.874959317	-3.078839452	3.526428061
AGAP010232	3R	-4.401406484	1.750183615	-3.042975083	1.577619574
AGAP010233	3R	-5.328222088	-2.761890784	-4.939968751	2.321755399
AGAP010234	3R	1.847401641	-4.006947321	-6.077930315	2.242087249
AGAP010235	3R	-1.1512201	-3.317048248	-1.981942057	-2.739327047
AGAP010238	3R	-1.858933005	-3.206106495	-6.038087577	2.274335616
AGAP010239	3R	-3.731243137	1.774347535	-0.315770063	1.791237244
AGAP010240	3R	-4.126594505	1.384860592	-3.401328864	2.703130302
AGAP010241	3R	-3.207728121	-3.947722011	-5.261520871	5.068714852
AGAP010243	3R	5.642676275	-4.072716347	-5.341093018	0.978903685
AGAP010244	3R	-1.246868433	-1.607660586	-4.595389704	1.773314274
AGAP010245	3R	7.950998922	-2.8736075	-6.292571493	2.067323451
AGAP010246	3R	2.056424565	0.569359996	-1.763910658	-1.120404302
AGAP010247	3R	1.480265169	0.66285451	1.727534706	1.456645877
AGAP010248	3R	2.102582145	1.573496168	-1.8132725	-3.313646187
AGAP010249	3R	-6.691564536	-1.540799154	-3.550023348	1.433688754
AGAP010250	3R	-0.041901344	2.01271077	-3.119728909	-0.728234773
AGAP010251	3R	-6.942939348	5.818837184	-3.893989992	1.57039785
AGAP010252	3R	0.918234806	0.501322318	1.406758166	0.817346611
AGAP010253	3R	-4.243947453	-1.078995676	-5.278793934	3.878373187
AGAP010254	3R	0.62237252	0.513099026	-0.197648315	-0.729050293
AGAP010255	3R	6.605544022	-0.634023932	-1.032720502	2.761149457
AGAP010256	3R	-0.183564136	-2.046132735	-3.989922787	0.225960311
AGAP010257	3R	2.770298789	-1.959570166	-3.481554725	0.202484742
AGAP010258	3R	5.02786584	-1.982783986	0.750125424	3.555516788
AGAP010259	3R	2.206005146	-3.771210729	-5.56375608	2.546141927
AGAP010260	3R	2.23707203	-1.508781716	1.805408018	-1.903178226
AGAP010261	3R	7.804572618	-2.312578029	-6.254581947	2.330937729
AGAP010264	3R	7.616040674	-1.290157814	-6.404479041	3.332295468
AGAP010265	3R	6.251033341	-2.170066659	-5.518544853	3.964297786
AGAP010266	3R	7.739009468	-1.75774564	-6.294750092	2.899415982
AGAP010267	3R	6.794576858	-2.185250099	-5.037129766	2.071032931
AGAP010268	3R	-2.882225273	1.258337229	-2.353053668	0.841459928
AGAP010271	3R	6.74361894	0.415862689	-5.935349684	2.012238278
AGAP010272	3R	5.172494597	-1.62179119	-4.921422518	1.770094093
AGAP010273	3R	7.216966826	-1.564947265	-5.089246719	3.810033945
AGAP010274	3R	6.592078524	0.805132896	-3.042570932	-3.553159599
AGAP010275	3R	7.4868111	-0.993998234	-4.443024037	3.982143079
AGAP010276	3R	-1.676518743	-1.351763538	-3.590763315	4.450437726
AGAP010277	3R	4.899799062	-1.814118791	-4.907176492	2.369302662
AGAP010278	3R	-2.295120654	-0.802303386	-3.338660344	3.118307605
AGAP010279	3R	-1.099167232	-1.527796723	-3.151181486	0.532134436
AGAP010280	3R	1.752310955	-3.739959278	-5.505667991	2.527196564
AGAP010281	3R	1.409110748	-3.760624602	-5.423028633	1.775435697
AGAP010282	3R	7.621872287	-1.36613516	-5.864024052	3.568643879
AGAP010283	3R	6.35208301	0.020386898	-4.019241613	3.518511535
AGAP010286	3R	-6.128950741	-3.821173489	-5.5801091	5.132047289
AGAP010288	3R	-2.908828064	-0.93360934	-3.957505567	2.714288336
AGAP010290	3R	7.878121706	-0.679549506	-6.389309551	4.474982622
AGAP010291	3R	7.664053983	-1.308590701	-5.375278466	3.239592317
AGAP010292	3R	5.953511658	-1.90587836	-5.358596019	3.270816136
AGAP010293	3R	6.656192671	-1.294781873	-4.444419492	2.981020194
AGAP010294	3R	6.213644613	-1.010381725	-3.83173569	3.615932737
AGAP010295	3R	8.685891333	-1.761206805	-6.386665912	4.49869207
AGAP010297	3R	7.361238049	-0.422136367	-3.592537079	3.610694711
AGAP010298	3R	-0.288158216	0.313707584	0.348724545	-0.222039484
AGAP010302	3R	-4.115742849	-0.668431076	-2.269132302	3.581888504
AGAP010303	3R	7.978839547	-1.654691204	-6.387676604	4.267148112
AGAP010304	3R	8.451047754	-1.673471821	-6.057365581	4.177804769
AGAP010305	3R	8.399912932	-1.117863771	-4.466009803	3.860019515
AGAP010307	3R	6.452760125	-1.629718003	-5.258590772	3.094449067
AGAP010308	3R	8.679721251	-1.913568595	-6.382039896	4.495807684
AGAP010310	3L	6.951147365	-1.499879731	-4.370698082	3.734560187
AGAP010311	3L	-0.170070934	-0.305445491	-0.193796883	-0.394148508
AGAP010312	3L	-0.873031511	0.795730725	-0.737802511	1.108884513
AGAP010313	3L	8.721207854	-1.917090772	-6.433630774	4.503845457
AGAP010314	3L	8.301057912	-1.587922922	-5.8163543	3.916441359
AGAP010315	3L	7.574500527	-1.359976909	-4.854510177	3.855056978
AGAP010316	3L	-0.207014705	0.233564753	0.358805087	0.033425765
AGAP010317	3L	8.577475217	-1.815057345	-6.234765034	4.33931554
AGAP010319	3L	-1.886951924	-1.019463754	-3.611265051	3.04056675
AGAP010321	3L	-1.423540747	0.512762978	-0.390903642	-0.396457962
AGAP010322	3L	-1.831515629	-0.787958877	-1.566663549	0.097428302
AGAP010324	3L	0.37573994	0.397228881	0.287172513	-1.242209107
AGAP010326	3L	0.258118567	-2.46052052	-0.249859028	-2.224149546
AGAP010327	3L	1.582695839	-2.214335774	-4.8950492	1.942502614
AGAP010328	3L	1.687135781	-0.906207597	1.026610701	1.104660348
AGAP010330	3L	7.806450664	-1.250912646	-5.323116023	3.408154956
AGAP010331	3L	1.522599779	-2.911362441	-5.455350359	2.469749839
AGAP010332	3L	1.441278292	-5.1315446	-7.386241571	1.615461057
AGAP010334	3L	2.443301614	-2.251820373	-4.068555489	2.67813678
AGAP010335	3L	0.407031695	1.087658555	0.599579641	-0.117172344
AGAP010336	3L	-1.505911094	-0.227380416	-0.155442302	1.1051601
AGAP010337	3L	-0.293817244	0.209606171	0.235155429	-0.043344196
AGAP010338	3L	0.044321652	0.634250263	-0.035173717	-0.050563774
AGAP010339	3L	5.627814794	1.057546777	1.428112875	-1.026972034
AGAP010340	3L	-3.368044488	0.225850565	-2.123706718	1.706889771
AGAP010341	3L	1.672472163	-3.690640625	-5.669553633	2.615518347
AGAP010342	3L	-2.281818458	1.065458184	-1.244151544	-0.606643021
AGAP010343	3L	-1.320209925	-3.204244947	-2.32826901	-2.479576563
AGAP010344	3L	3.762087572	1.113775964	1.470217828	0.965719801
AGAP010345	3L	2.092607588	-2.985780813	-5.773996294	2.414554563
AGAP010346	3L	2.562563292	-2.144416278	-5.094656819	1.2150401
AGAP010347	3L	0.367107346	-0.468517851	0.65507406	-0.339256661
AGAP010348	3L	0.808802277	-0.790588231	-0.310871797	-2.13179092
AGAP010349	3L	-3.069410114	-0.445175276	-0.299434263	2.227852188
AGAP010350	3L	0.764608979	-2.320969909	-4.620668382	1.032551451
AGAP010351	3L	-1.329911717	-11.05674563	-7.156418405	4.265932114
AGAP010352	3L	-1.307176123	-10.96387608	-6.927936141	4.097605831
AGAP010353	3L	-4.759437118	1.159436637	-3.480039465	2.230812489
AGAP010354	3L	0.498312364	-0.003955359	-0.150867505	-0.561485132
AGAP010355	3L	3.236466757	-0.430461707	-7.373343219	1.420893868
AGAP010356	3L	5.560866773	0.647741289	-2.389505382	-1.87516878
AGAP010357	3L	1.415469342	1.026005152	-0.365856517	-3.66984368
AGAP010358	3L	-4.432943307	1.60661998	-1.73531573	2.332770891
AGAP010359	3L	-0.93883364	-0.911080167	-2.998596749	0.543508595
AGAP010360	3L	-0.385613458	-2.262738533	0.275740528	-2.360124607
AGAP010361	3L	0.350154863	0.481566806	0.394078874	-0.944866857
AGAP010363	3L	-1.097834373	-0.876464691	-0.000667678	-1.366332109
AGAP010364	3L	-0.096824353	-1.359382481	-1.801224077	-0.310494119
AGAP010365	3L	-1.623076704	-1.092052128	-3.340075621	0.468777981
AGAP010366	3L	-1.452016506	-1.166079927	-2.231721389	0.67227118
AGAP010367	3L	-0.732834335	-3.117885692	-2.496281648	-2.961237006
AGAP010368	3L	-1.325160274	-11.12057352	-7.338648093	4.517042665
AGAP010369	3L	-4.339245444	1.545216157	-2.951383299	1.597558601
AGAP010370	3L	-1.272842567	-10.73912997	-6.704010873	3.963571715
AGAP010371	3L	-1.278856569	-10.84553823	-7.033402203	4.115162105
AGAP010372	3L	2.26157871	-2.903962903	-5.510309913	2.568209087
AGAP010373	3L	-1.641099251	-2.966530767	-4.339735065	1.815535074
AGAP010376	3L	3.293606274	-2.542052195	-3.54151989	0.846702167
AGAP010377	3L	2.014960297	-3.498262805	-5.884084019	1.92284561
AGAP010378	3L	6.598334031	-0.901803195	-3.363334471	1.853590347
AGAP010379	3L	5.018092932	-3.126255814	-5.174040679	2.179069737
AGAP010380	3L	8.118686125	-1.672751031	-6.051920866	4.018200221
AGAP010381	3L	7.084293573	-1.172806424	-6.522521799	3.949413227
AGAP010382	3L	6.237821282	-0.721090691	-3.60446501	1.912021457
AGAP010383	3L	8.12966735	-1.878829538	-3.782350897	3.610493953
AGAP010384	3L	7.281257711	-1.101332406	-6.243171798	4.090801126
AGAP010385	3L	0.418081673	-1.80427772	-1.065166685	-0.32720394
AGAP010386	3L	-0.243741699	-2.14226621	0.811180832	-2.32762721
AGAP010387	3L	-3.690312712	-2.416312519	-5.059719814	3.161874138
AGAP010388	3L	0.202698061	-1.507694464	-2.598225237	-1.346985984
AGAP010389	3L	2.125163871	-2.717330805	3.559531357	0.823432546
AGAP010390	3L	-1.337327009	-11.19876773	-7.454843629	4.593820622
AGAP010391	3L	-1.046887827	0.537686951	-0.062996805	1.038970294
AGAP010392	3L	1.435834636	-3.720929544	-5.779638582	1.963807266
AGAP010393	3L	-1.352241605	-11.31109291	-7.644200367	4.805531633
AGAP010394	3L	1.111352188	-3.301266714	-6.282562626	2.162235246
AGAP010395	3L	1.252650074	-3.690749851	-5.684599907	2.252188677
AGAP010396	3L	1.835631331	-4.456865688	-6.647804323	3.559833501
AGAP010397	3L	-1.304336966	-10.84780452	-6.909694415	4.024420565
AGAP010398	3L	-1.598214834	-2.396195619	-3.809149161	1.260882596
AGAP010399	3L	-1.774749711	-2.451939942	-3.850626816	1.5217976
AGAP010400	3L	6.184772889	-0.525436354	-3.512148788	1.536346619
